,raceId,year,round,circuitId,name_x,date,time_x,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,driverId,stop,lap,time_y,duration,milliseconds_x,driverRef,code,forename,surname,dob,nationality,resultId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds_y,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,circuitRef,name_y,location,country,lat,lng,alt,url,circuit_type
8240,1098,2023,1,3,Bahrain Grand Prix,2023-03-05,15:00:00,2023-03-03,11:30:00,2023-03-03,15:00:00,2023-03-04,11:30:00,2023-03-04,15:00:00,\N,\N,847,2,31,18:55:21,24.406,24406,russell,RUS,George,Russell,1998-02-15,British,25852,131,63,6,7,7,7,6.0,57,+55.873,5692609,33,17,1:37.221,200.401,1,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8243,1045,2020,15,3,Bahrain Grand Prix,2020-11-29,14:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,849,1,1,17:16:29,19:17.995,1157995,latifi,LAT,Nicholas,Latifi,1995-06-29,Canadian,24919,3,6,20,14,14,14,0.0,56,\N,\N,39,15,1:34.591,205.973,11,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8244,1045,2020,15,3,Bahrain Grand Prix,2020-11-29,14:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,849,2,21,19:14:54,24.248,24248,latifi,LAT,Nicholas,Latifi,1995-06-29,Canadian,24919,3,6,20,14,14,14,0.0,56,\N,\N,39,15,1:34.591,205.973,11,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8245,1045,2020,15,3,Bahrain Grand Prix,2020-11-29,14:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,849,3,37,19:41:05,24.024,24024,latifi,LAT,Nicholas,Latifi,1995-06-29,Canadian,24919,3,6,20,14,14,14,0.0,56,\N,\N,39,15,1:34.591,205.973,11,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8246,1046,2020,16,3,Sakhir Grand Prix,2020-12-06,17:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,849,1,27,20:42:32,24.297,24297,latifi,LAT,Nicholas,Latifi,1995-06-29,Canadian,24943,3,6,16,\N,R,18,0.0,52,\N,\N,29,18,0:58.206,219.132,5,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8247,1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,2022-03-18,12:00:00,2022-03-18,15:00:00,2022-03-19,12:00:00,2022-03-19,15:00:00,\N,\N,849,1,14,18:27:38,24.457,24457,latifi,LAT,Nicholas,Latifi,1995-06-29,Canadian,25421,3,6,20,16,16,16,0.0,57,+1:01.795,5915379,51,20,1:38.251,198.300,1,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8248,1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,2022-03-18,12:00:00,2022-03-18,15:00:00,2022-03-19,12:00:00,2022-03-19,15:00:00,\N,\N,849,2,32,18:58:19,24.778,24778,latifi,LAT,Nicholas,Latifi,1995-06-29,Canadian,25421,3,6,20,16,16,16,0.0,57,+1:01.795,5915379,51,20,1:38.251,198.300,1,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8249,1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,2022-03-18,12:00:00,2022-03-18,15:00:00,2022-03-19,12:00:00,2022-03-19,15:00:00,\N,\N,849,3,45,19:21:07,24.658,24658,latifi,LAT,Nicholas,Latifi,1995-06-29,Canadian,25421,3,6,20,16,16,16,0.0,57,+1:01.795,5915379,51,20,1:38.251,198.300,1,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8250,1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,849,1,14,18:32:44,26.046,26046,latifi,LAT,Nicholas,Latifi,1995-06-29,Canadian,24983,3,6,17,18,18,18,0.0,51,\N,\N,16,19,1:36.602,201.685,31,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8251,1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,849,2,32,19:02:32,23.983,23983,latifi,LAT,Nicholas,Latifi,1995-06-29,Canadian,24983,3,6,17,18,18,18,0.0,51,\N,\N,16,19,1:36.602,201.685,31,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8252,1046,2020,16,3,Sakhir Grand Prix,2020-12-06,17:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,851,1,31,20:46:36,24.863,24863,aitken,AIT,Jack,Aitken,1995-09-23,British,24941,3,89,17,16,16,16,0.0,87,+33.674,5508788,56,15,0:57.392,222.240,1,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8253,1046,2020,16,3,Sakhir Grand Prix,2020-12-06,17:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,851,2,54,21:09:43,25.688,25688,aitken,AIT,Jack,Aitken,1995-09-23,British,24941,3,89,17,16,16,16,0.0,87,+33.674,5508788,56,15,0:57.392,222.240,1,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8254,1046,2020,16,3,Sakhir Grand Prix,2020-12-06,17:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,851,3,59,21:15:05,40.028,40028,aitken,AIT,Jack,Aitken,1995-09-23,British,24941,3,89,17,16,16,16,0.0,87,+33.674,5508788,56,15,0:57.392,222.240,1,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8255,1046,2020,16,3,Sakhir Grand Prix,2020-12-06,17:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,850,1,31,20:46:50,27.681,27681,pietro_fittipaldi,FIT,Pietro,Fittipaldi,1996-06-25,Brazilian,24942,210,51,20,17,17,17,0.0,87,+36.858,5511972,56,17,0:57.742,220.892,1,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8256,1046,2020,16,3,Sakhir Grand Prix,2020-12-06,17:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,850,2,53,21:09:11,26.393,26393,pietro_fittipaldi,FIT,Pietro,Fittipaldi,1996-06-25,Brazilian,24942,210,51,20,17,17,17,0.0,87,+36.858,5511972,56,17,0:57.742,220.892,1,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8257,1046,2020,16,3,Sakhir Grand Prix,2020-12-06,17:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,850,3,63,21:20:20,25.780,25780,pietro_fittipaldi,FIT,Pietro,Fittipaldi,1996-06-25,Brazilian,24942,210,51,20,17,17,17,0.0,87,+36.858,5511972,56,17,0:57.742,220.892,1,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8258,1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,2022-03-18,12:00:00,2022-03-18,15:00:00,2022-03-19,12:00:00,2022-03-19,15:00:00,\N,\N,854,1,12,18:24:08,25.214,25214,mick_schumacher,MSC,Mick,Schumacher,1999-03-22,German,25416,210,47,12,11,11,11,0.0,57,+32.574,5886158,37,11,1:36.956,200.948,1,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8259,1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,2022-03-18,12:00:00,2022-03-18,15:00:00,2022-03-19,12:00:00,2022-03-19,15:00:00,\N,\N,854,2,35,19:02:58,25.586,25586,mick_schumacher,MSC,Mick,Schumacher,1999-03-22,German,25416,210,47,12,11,11,11,0.0,57,+32.574,5886158,37,11,1:36.956,200.948,1,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8260,1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,854,1,14,18:32:58,25.798,25798,mick_schumacher,MSC,Mick,Schumacher,1999-03-22,German,24981,210,47,18,16,16,16,0.0,55,\N,\N,38,18,1:36.134,202.667,11,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8261,1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,854,2,33,19:04:27,25.343,25343,mick_schumacher,MSC,Mick,Schumacher,1999-03-22,German,24981,210,47,18,16,16,16,0.0,55,\N,\N,38,18,1:36.134,202.667,11,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8262,1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,2022-03-18,12:00:00,2022-03-18,15:00:00,2022-03-19,12:00:00,2022-03-19,15:00:00,\N,\N,852,1,15,18:28:57,26.095,26095,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,25413,213,22,16,8,8,8,4.0,57,+20.386,5873970,53,13,1:37.104,200.642,1,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8263,1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,2022-03-18,12:00:00,2022-03-18,15:00:00,2022-03-19,12:00:00,2022-03-19,15:00:00,\N,\N,852,2,29,18:52:37,24.350,24350,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,25413,213,22,16,8,8,8,4.0,57,+20.386,5873970,53,13,1:37.104,200.642,1,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8264,1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,2022-03-18,12:00:00,2022-03-18,15:00:00,2022-03-19,12:00:00,2022-03-19,15:00:00,\N,\N,852,3,44,19:17:39,24.188,24188,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,25413,213,22,16,8,8,8,4.0,57,+20.386,5873970,53,13,1:37.104,200.642,1,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8265,1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,852,1,15,18:34:12,25.046,25046,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,24974,213,22,13,9,9,9,2.0,56,+85.692,5609589,38,8,1:34.761,205.603,1,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8266,1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,852,2,33,19:03:36,24.328,24328,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,24974,213,22,13,9,9,9,2.0,56,+85.692,5609589,38,8,1:34.761,205.603,1,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8267,1098,2023,1,3,Bahrain Grand Prix,2023-03-05,15:00:00,2023-03-03,11:30:00,2023-03-03,15:00:00,2023-03-04,11:30:00,2023-03-04,15:00:00,\N,\N,852,1,10,18:20:34,25.267,25267,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,25856,213,22,14,11,11,11,0.0,57,+1:30.870,5727606,42,12,1:36.637,201.612,1,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8268,1098,2023,1,3,Bahrain Grand Prix,2023-03-05,15:00:00,2023-03-03,11:30:00,2023-03-03,15:00:00,2023-03-04,11:30:00,2023-03-04,15:00:00,\N,\N,852,2,26,18:47:26,24.372,24372,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,25856,213,22,14,11,11,11,0.0,57,+1:30.870,5727606,42,12,1:36.637,201.612,1,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8269,1098,2023,1,3,Bahrain Grand Prix,2023-03-05,15:00:00,2023-03-03,11:30:00,2023-03-03,15:00:00,2023-03-04,11:30:00,2023-03-04,15:00:00,\N,\N,852,3,40,19:10:53,25.818,25818,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,25856,213,22,14,11,11,11,0.0,57,+1:30.870,5727606,42,12,1:36.637,201.612,1,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8272,1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,2022-03-18,12:00:00,2022-03-18,15:00:00,2022-03-19,12:00:00,2022-03-19,15:00:00,\N,\N,855,1,15,18:29:03,25.428,25428,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,25415,51,24,15,10,10,10,1.0,57,+23.064,5876648,39,9,1:36.685,201.512,1,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8273,1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,2022-03-18,12:00:00,2022-03-18,15:00:00,2022-03-19,12:00:00,2022-03-19,15:00:00,\N,\N,855,2,37,19:06:00,25.291,25291,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,25415,51,24,15,10,10,10,1.0,57,+23.064,5876648,39,9,1:36.685,201.512,1,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8274,1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,2022-03-18,12:00:00,2022-03-18,15:00:00,2022-03-19,12:00:00,2022-03-19,15:00:00,\N,\N,855,3,45,19:19:45,28.647,28647,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,25415,51,24,15,10,10,10,1.0,57,+23.064,5876648,39,9,1:36.685,201.512,1,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8275,1098,2023,1,3,Bahrain Grand Prix,2023-03-05,15:00:00,2023-03-03,11:30:00,2023-03-03,15:00:00,2023-03-04,11:30:00,2023-03-04,15:00:00,\N,\N,855,1,12,18:24:01,25.787,25787,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,25861,51,24,13,16,16,16,0.0,56,\N,\N,56,1,1:33.996,207.276,11,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8276,1098,2023,1,3,Bahrain Grand Prix,2023-03-05,15:00:00,2023-03-03,11:30:00,2023-03-03,15:00:00,2023-03-04,11:30:00,2023-03-04,15:00:00,\N,\N,855,2,32,18:57:31,25.282,25282,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,25861,51,24,13,16,16,16,0.0,56,\N,\N,56,1,1:33.996,207.276,11,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8277,1098,2023,1,3,Bahrain Grand Prix,2023-03-05,15:00:00,2023-03-03,11:30:00,2023-03-03,15:00:00,2023-03-04,11:30:00,2023-03-04,15:00:00,\N,\N,855,3,54,19:34:31,30.167,30167,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,25861,51,24,13,16,16,16,0.0,56,\N,\N,56,1,1:33.996,207.276,11,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8280,1098,2023,1,3,Bahrain Grand Prix,2023-03-05,15:00:00,2023-03-03,11:30:00,2023-03-03,15:00:00,2023-03-04,11:30:00,2023-03-04,15:00:00,\N,\N,856,1,11,18:22:21,25.018,25018,de_vries,DEV,Nyck,de Vries,1995-02-06,Dutch,25859,213,21,19,14,14,14,0.0,56,\N,\N,30,19,1:37.709,199.400,11,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8281,1098,2023,1,3,Bahrain Grand Prix,2023-03-05,15:00:00,2023-03-03,11:30:00,2023-03-03,15:00:00,2023-03-04,11:30:00,2023-03-04,15:00:00,\N,\N,856,2,27,18:49:16,25.234,25234,de_vries,DEV,Nyck,de Vries,1995-02-06,Dutch,25859,213,21,19,14,14,14,0.0,56,\N,\N,30,19,1:37.709,199.400,11,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8282,1098,2023,1,3,Bahrain Grand Prix,2023-03-05,15:00:00,2023-03-03,11:30:00,2023-03-03,15:00:00,2023-03-04,11:30:00,2023-03-04,15:00:00,\N,\N,858,1,12,18:23:55,25.600,25600,sargeant,SAR,Logan,Sargeant,2000-12-31,American,25857,3,2,16,12,12,12,0.0,56,\N,\N,42,4,1:36.037,202.871,11,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8283,1098,2023,1,3,Bahrain Grand Prix,2023-03-05,15:00:00,2023-03-03,11:30:00,2023-03-03,15:00:00,2023-03-04,11:30:00,2023-03-04,15:00:00,\N,\N,858,2,30,18:54:09,25.670,25670,sargeant,SAR,Logan,Sargeant,2000-12-31,American,25857,3,2,16,12,12,12,0.0,56,\N,\N,42,4,1:36.037,202.871,11,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8284,1098,2023,1,3,Bahrain Grand Prix,2023-03-05,15:00:00,2023-03-03,11:30:00,2023-03-03,15:00:00,2023-03-04,11:30:00,2023-03-04,15:00:00,\N,\N,858,3,40,19:11:05,25.047,25047,sargeant,SAR,Logan,Sargeant,2000-12-31,American,25857,3,2,16,12,12,12,0.0,56,\N,\N,42,4,1:36.037,202.871,11,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,race circuit
8300,959,2016,12,10,German Grand Prix,2016-07-31,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,1,14,14:22:38,19.258,19258,alonso,ALO,Fernando,Alonso,1981-07-29,Spanish,23170,1,14,13,12,12,12,0.0,66,\N,\N,50,13,1:20.132,205.490,11,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,http://en.wikipedia.org/wiki/Hockenheimring,race circuit
8301,959,2016,12,10,German Grand Prix,2016-07-31,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,2,28,14:42:04,19.440,19440,alonso,ALO,Fernando,Alonso,1981-07-29,Spanish,23170,1,14,13,12,12,12,0.0,66,\N,\N,50,13,1:20.132,205.490,11,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,http://en.wikipedia.org/wiki/Hockenheimring,race circuit
8302,959,2016,12,10,German Grand Prix,2016-07-31,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,47,15:08:04,19.127,19127,alonso,ALO,Fernando,Alonso,1981-07-29,Spanish,23170,1,14,13,12,12,12,0.0,66,\N,\N,50,13,1:20.132,205.490,11,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,http://en.wikipedia.org/wiki/Hockenheimring,race circuit
8303,999,2018,11,10,German Grand Prix,2018-07-22,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,1,31,15:54:51,18.956,18956,alonso,ALO,Fernando,Alonso,1981-07-29,Spanish,23998,1,14,11,16,16,16,0.0,65,\N,\N,60,11,1:17.741,211.811,31,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,http://en.wikipedia.org/wiki/Hockenheimring,race circuit
8304,999,2018,11,10,German Grand Prix,2018-07-22,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,2,43,16:11:06,21.119,21119,alonso,ALO,Fernando,Alonso,1981-07-29,Spanish,23998,1,14,11,16,16,16,0.0,65,\N,\N,60,11,1:17.741,211.811,31,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,http://en.wikipedia.org/wiki/Hockenheimring,race circuit
8305,999,2018,11,10,German Grand Prix,2018-07-22,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,47,16:17:17,20.927,20927,alonso,ALO,Fernando,Alonso,1981-07-29,Spanish,23998,1,14,11,16,16,16,0.0,65,\N,\N,60,11,1:17.741,211.811,31,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,http://en.wikipedia.org/wiki/Hockenheimring,race circuit
8309,959,2016,12,10,German Grand Prix,2016-07-31,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13,1,9,14:15:48,18.590,18590,massa,MAS,Felipe,Massa,1981-04-25,Brazilian,23180,3,19,10,\N,R,22,0.0,36,\N,\N,31,20,1:21.476,202.101,22,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,http://en.wikipedia.org/wiki/Hockenheimring,race circuit
8310,959,2016,12,10,German Grand Prix,2016-07-31,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13,2,26,14:39:36,36.395,36395,massa,MAS,Felipe,Massa,1981-04-25,Brazilian,23180,3,19,10,\N,R,22,0.0,36,\N,\N,31,20,1:21.476,202.101,22,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,http://en.wikipedia.org/wiki/Hockenheimring,race circuit
8316,959,2016,12,10,German Grand Prix,2016-07-31,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20,1,13,14:20:57,19.230,19230,vettel,VET,Sebastian,Vettel,1987-07-03,German,23163,6,5,6,5,5,5,10.0,67,+32.570,5476770,48,2,1:18.710,209.203,1,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,http://en.wikipedia.org/wiki/Hockenheimring,race circuit
8317,959,2016,12,10,German Grand Prix,2016-07-31,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20,2,31,14:45:38,19.472,19472,vettel,VET,Sebastian,Vettel,1987-07-03,German,23163,6,5,6,5,5,5,10.0,67,+32.570,5476770,48,2,1:18.710,209.203,1,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,http://en.wikipedia.org/wiki/Hockenheimring,race circuit
8318,959,2016,12,10,German Grand Prix,2016-07-31,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20,3,46,15:06:01,19.000,19000,vettel,VET,Sebastian,Vettel,1987-07-03,German,23163,6,5,6,5,5,5,10.0,67,+32.570,5476770,48,2,1:18.710,209.203,1,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,http://en.wikipedia.org/wiki/Hockenheimring,race circuit
8319,999,2018,11,10,German Grand Prix,2018-07-22,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20,1,25,15:45:48,18.657,18657,vettel,VET,Sebastian,Vettel,1987-07-03,German,24000,6,5,1,\N,R,18,0.0,51,\N,\N,39,6,1:17.290,213.046,3,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,http://en.wikipedia.org/wiki/Hockenheimring,race circuit
8320,1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20,1,2,15:23:38,20.094,20094,vettel,VET,Sebastian,Vettel,1987-07-03,German,24407,6,5,20,2,2,2,18.0,64,+7.333,6278608,63,2,1:16.794,214.423,1,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,http://en.wikipedia.org/wiki/Hockenheimring,race circuit
8321,1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20,2,23,15:57:40,20.768,20768,vettel,VET,Sebastian,Vettel,1987-07-03,German,24407,6,5,20,2,2,2,18.0,64,+7.333,6278608,63,2,1:16.794,214.423,1,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,http://en.wikipedia.org/wiki/Hockenheimring,race circuit
8322,1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20,3,28,16:06:40,22.058,22058,vettel,VET,Sebastian,Vettel,1987-07-03,German,24407,6,5,20,2,2,2,18.0,64,+7.333,6278608,63,2,1:16.794,214.423,1,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,http://en.wikipedia.org/wiki/Hockenheimring,race circuit
8323,1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20,4,41,16:29:20,21.256,21256,vettel,VET,Sebastian,Vettel,1987-07-03,German,24407,6,5,20,2,2,2,18.0,64,+7.333,6278608,63,2,1:16.794,214.423,1,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,http://en.wikipedia.org/wiki/Hockenheimring,race circuit
